accession,spec count,peptide num,avg int m/z_126.127725,avg int m/z_127.12476,avg int m/z_128.134433,avg int m/z_129.131468,avg int m/z_130.141141,avg int m/z_131.138176,norm int m/z_126.127725,norm int m/z_127.12476,norm int m/z_128.134433,norm int m/z_129.131468,norm int m/z_130.141141,norm int m/z_131.138176,description
P07195,12,12,1252093.5,1167855.75,895126.08,1246035.25,1235659.17,1222188,1204506.25,1193931.67,931471.25,1166913.17,1315143,1205328.5,L-lactate dehydrogenase B chain OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=2
Q14192,14,14,762287.57,786399.93,883824.07,710348.5,417554.14,667559.07,733315.64,803958.71,919710.43,665241.86,444413.07,658350.14,Four and a half LIM domains protein 2 OS=Homo sapiens OX=9606 GN=FHL2 PE=1 SV=3
Q9H1K1,4,4,527417.25,521231.5,486920.25,584826.5,583797.25,601778.5,507371.75,532869.25,506690.5,547690.25,621350,593477.25,"Iron-sulfur cluster assembly enzyme ISCU, mitochondrial OS=Homo sapiens OX=9606 GN=ISCU PE=1 SV=2"
Q15370,3,3,439199,424985.67,423092.67,464249.33,406871.67,412780,422506.67,434474.33,440271.33,434769.67,433043.33,407085.33,Elongin-B OS=Homo sapiens OX=9606 GN=ELOB PE=1 SV=1
P04406,15,15,1167460.93,1214857.2,908884.27,1374127.13,1692103.73,1459315.67,1123090.27,1241982.67,945788.07,1286871.6,1800948.67,1439185.27,Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3
P62269,6,6,297135.17,304338.33,341085.17,339644.83,300253.83,283475.5,285841.83,311133.17,354934,318077.33,319567.33,279564.67,40S ribosomal protein S18 OS=Homo sapiens OX=9606 GN=RPS18 PE=1 SV=3
O75323,11,11,1140424.91,1162131.82,1139903.73,1069135,1053238.64,1126490,1097081.82,1188079.82,1186188,1001246,1120988.55,1110950.45,Protein NipSnap homolog 2 OS=Homo sapiens OX=9606 GN=NIPSNAP2 PE=1 SV=1
P17568,3,3,454958.33,401121,443537.33,372518.67,362199.33,417756,437667,410077,461546.33,348863.67,385497.33,411992.67,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7 OS=Homo sapiens OX=9606 GN=NDUFB7 PE=1 SV=4
O76041,31,31,699002.97,630952.23,650872.06,664317.35,555854.97,658584.71,672436.35,645039.87,677299.65,622133.71,591610.13,649499.55,Nebulette OS=Homo sapiens OX=9606 GN=NEBL PE=1 SV=1
P22061,6,6,1087491.17,1031644.33,1100207,1159272,867093.17,1012429.17,1046159.83,1054679,1144879.17,1085659.33,922869,998463.17,Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=4
Q13424,13,13,458299.85,438508.46,418824.31,491590.77,459011.62,464355.54,440881.31,448299.31,435829.77,460375,488537.23,457949.62,Alpha-1-syntrophin OS=Homo sapiens OX=9606 GN=SNTA1 PE=1 SV=1
P17174,12,12,1251595.17,1162307.75,1073103.17,1443745.92,1316894.25,1275316.92,1204026.75,1188259.92,1116675,1352069.67,1401603.83,1257724.5,"Aspartate aminotransferase, cytoplasmic OS=Homo sapiens OX=9606 GN=GOT1 PE=1 SV=3"
P04075,14,14,1501284,1389666.14,1004088.21,1572322.57,1725314.79,1912031.43,1444226.14,1420694.93,1044857.71,1472481.93,1836296.14,1885656.07,Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2
Q8N335,8,8,469677.88,449305,412404.25,453476.12,481008.12,518133.75,451827,459336.88,429149.25,424680.62,511948.62,510986,Glycerol-3-phosphate dehydrogenase 1-like protein OS=Homo sapiens OX=9606 GN=GPD1L PE=1 SV=1
Q9Y2R0,3,3,276780.67,249578.67,248039,250650.33,245130.67,256063.67,266261,255150.67,258110,234733.67,260898.67,252531,"Cytochrome c oxidase assembly factor 3 homolog, mitochondrial OS=Homo sapiens OX=9606 GN=COA3 PE=1 SV=1"
Q96I99,12,12,683114.08,568337.75,452546.92,706745,636674.67,656452.58,657151.33,581027.5,470921.58,661867.33,677628.75,647397,"Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG2 PE=1 SV=2"
Q00325,13,13,1215516.69,1167319.31,1350758.08,1210619.31,1149529.08,1226885.15,1169319.69,1193383.23,1405603.77,1133746.15,1223472.69,1209960.85,"Phosphate carrier protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLC25A3 PE=1 SV=2"
P0C0S8,4,4,691110.75,617152.75,673850,602670.75,712437.5,687276.5,664844.25,630932.25,701210.25,564401.25,758264.75,677795.75,Histone H2A type 1 OS=Homo sapiens OX=9606 GN=H2AC17 PE=1 SV=2
Q9BTM1,4,4,691110.75,617152.75,673850,602670.75,712437.5,687276.5,664844.25,630932.25,701210.25,564401.25,758264.75,677795.75,Histone H2A.J OS=Homo sapiens OX=9606 GN=H2AJ PE=1 SV=1
Q99878,4,4,691110.75,617152.75,673850,602670.75,712437.5,687276.5,664844.25,630932.25,701210.25,564401.25,758264.75,677795.75,Histone H2A type 1-J OS=Homo sapiens OX=9606 GN=H2AC14 PE=1 SV=3
Q96QV6,4,4,691110.75,617152.75,673850,602670.75,712437.5,687276.5,664844.25,630932.25,701210.25,564401.25,758264.75,677795.75,Histone H2A type 1-A OS=Homo sapiens OX=9606 GN=H2AC1 PE=1 SV=3
Q96KK5,4,4,691110.75,617152.75,673850,602670.75,712437.5,687276.5,664844.25,630932.25,701210.25,564401.25,758264.75,677795.75,Histone H2A type 1-H OS=Homo sapiens OX=9606 GN=H2AC12 PE=1 SV=3
Q93077,4,4,691110.75,617152.75,673850,602670.75,712437.5,687276.5,664844.25,630932.25,701210.25,564401.25,758264.75,677795.75,Histone H2A type 1-C OS=Homo sapiens OX=9606 GN=H2AC6 PE=1 SV=3
Q6FI13,4,4,691110.75,617152.75,673850,602670.75,712437.5,687276.5,664844.25,630932.25,701210.25,564401.25,758264.75,677795.75,Histone H2A type 2-A OS=Homo sapiens OX=9606 GN=H2AC19 PE=1 SV=3
Q16777,4,4,691110.75,617152.75,673850,602670.75,712437.5,687276.5,664844.25,630932.25,701210.25,564401.25,758264.75,677795.75,Histone H2A type 2-C OS=Homo sapiens OX=9606 GN=H2AC20 PE=1 SV=4
Q8IUE6,4,4,566400.25,513097.25,544481.75,504695.5,585444.75,569442.25,544873.25,524553.25,566589.25,472647.25,623103.25,561586.75,Histone H2A type 2-B OS=Homo sapiens OX=9606 GN=H2AC21 PE=1 SV=3
P11216,29,29,796467.45,717196.07,638878.93,998680.59,939877.97,1088411.55,766196.59,733209.48,664819.48,935265.28,1000335.59,1073397.38,"Glycogen phosphorylase, brain form OS=Homo sapiens OX=9606 GN=PYGB PE=1 SV=5"
P54819,7,7,605235.43,524881,566335.86,658543.14,713720.71,642812,582232.57,536600.43,589330.86,616726,759630.71,633944.43,"Adenylate kinase 2, mitochondrial OS=Homo sapiens OX=9606 GN=AK2 PE=1 SV=2"
P07919,5,5,625503,507156.6,588342.2,504291.2,483988.2,518664.2,601729.8,518480.2,612230.6,472269,515120.6,511509.4,"Cytochrome b-c1 complex subunit 6, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRH PE=1 SV=2"
P0DMV8,17,17,660230.41,625949.29,566759.47,655053.12,716252.65,700960.88,635137.41,639925.29,589771.59,613457.76,762325.53,691291.24,Heat shock 70 kDa protein 1A OS=Homo sapiens OX=9606 GN=HSPA1A PE=1 SV=1
P0DMV9,17,17,660230.41,625949.29,566759.47,655053.12,716252.65,700960.88,635137.41,639925.29,589771.59,613457.76,762325.53,691291.24,Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1
P50461,6,6,2415684.33,2588996.67,1848665.83,3743319.5,2990217,2950106.67,2323874,2646804.5,1923728.67,3505623.67,3182564,2909412,Cysteine and glycine-rich protein 3 OS=Homo sapiens OX=9606 GN=CSRP3 PE=1 SV=1
P49748,18,18,897568.94,1014139.44,1194824.44,1272143.5,991058.83,1042170.67,863455.67,1036783.11,1243338.83,1191363.67,1054808.72,1027794.22,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1"
P06732,14,14,2789667.14,2179370.5,2507819.14,2320482.79,1754994.71,2054341.57,2683643.36,2228032,2609646.29,2173134.86,1867885.14,2026003.14,Creatine kinase M-type OS=Homo sapiens OX=9606 GN=CKM PE=1 SV=2
P27348,6,6,1028394.17,1098919.67,1030490.83,1248199.17,1175904.67,1280651.83,989308.83,1123456.33,1072332.5,1168939.83,1251544.83,1262985.83,14-3-3 protein theta OS=Homo sapiens OX=9606 GN=YWHAQ PE=1 SV=1
P10599,2,2,417340,373073,359309,375808.5,316900,310301,401478,381402.5,373898,351945,337284,306020.5,Thioredoxin OS=Homo sapiens OX=9606 GN=TXN PE=1 SV=3
Q13423,31,31,873967.06,986475.61,1130193.71,861503.03,830986.74,897296.06,840750.84,1008501.68,1176083.71,806798.29,884439.84,884918.13,"NAD(P) transhydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=NNT PE=1 SV=3"
P07954,16,16,920246.94,841674.88,594140.69,1044206.38,1068812.94,1036293.81,885271.75,860467.75,618264.69,977900.19,1137564.44,1021998.56,"Fumarate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=FH PE=1 SV=3"
Q9Y305,10,10,324097.2,319704.5,283759,355067.9,345598.3,355266.5,311779,326842.4,295280.3,332521.1,367828.5,350365.5,"Acyl-coenzyme A thioesterase 9, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT9 PE=1 SV=2"
P08758,10,10,796503.2,727443.8,775412.8,738999.5,839823.2,681164.2,766231.1,743686.1,806897.2,692073.5,893844.8,671767.6,Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2
Q9H6K4,5,5,274698.2,281150.2,293855,298547.6,284333.6,287237.2,264257.6,287427.4,305786,279589.6,302623,283274.6,Optic atrophy 3 protein OS=Homo sapiens OX=9606 GN=OPA3 PE=1 SV=1
P06744,17,17,645875.24,651311.12,524764.65,674093.06,676470,690278.41,621327.82,665853.41,546071.76,631288.53,719983.76,680756.06,Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4
P27144,5,5,501008.8,503942.4,391110,590901.8,594806.6,538164.2,481967.2,515194.2,406990.4,553380,633067.2,530740.2,"Adenylate kinase 4, mitochondrial OS=Homo sapiens OX=9606 GN=AK4 PE=1 SV=1"
P19367,24,24,521706.92,517857.75,494808,643052.58,626761.29,606046.46,501878.58,529420.25,514898.71,602219.08,667077.42,597686.04,Hexokinase-1 OS=Homo sapiens OX=9606 GN=HK1 PE=1 SV=3
Q13418,10,10,433146.7,415593,402118.3,448887.9,429807.2,433364.5,416684.3,424872,418445.5,420383.7,457454.2,427386.1,Integrin-linked protein kinase OS=Homo sapiens OX=9606 GN=ILK PE=1 SV=2
P49821,12,12,890467,809650.83,853863.58,805490.58,750474.92,826216.75,856623.67,827728.67,888533.25,754342.67,798749.17,814819.17,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFV1 PE=1 SV=4"
P22392,5,5,824348.8,809112.2,835939.8,1113308,1057968,915542,793018.4,827178.2,869881.6,1042614.2,1126021.8,902912.2,Nucleoside diphosphate kinase B OS=Homo sapiens OX=9606 GN=NME2 PE=1 SV=1
O95139,4,4,564532.5,560297.25,587758.5,586996,520011.75,573057.5,543076.5,572807.25,611623.5,549722,553461.5,565152,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6 OS=Homo sapiens OX=9606 GN=NDUFB6 PE=1 SV=3
P31946,7,7,1061491.29,1117470.86,1070519.29,1231905.14,1133948.43,1213167.86,1021148.14,1142421.86,1113986.29,1153680.43,1206889.71,1196432.71,14-3-3 protein beta/alpha OS=Homo sapiens OX=9606 GN=YWHAB PE=1 SV=3
P23528,5,5,2613598.4,2342198.6,2271646.4,3177449.6,2540176.4,2584665.6,2514266.2,2394495.8,2363884,2975685.4,2703574.2,2549012,Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=3
P61513,3,3,442854.67,399685,505076.67,478108,428336,475799,426023,408609,525584.33,447748.33,455888.67,469235.33,60S ribosomal protein L37a OS=Homo sapiens OX=9606 GN=RPL37A PE=1 SV=2
P13533,102,102,4732840.14,4388121.43,4291928.32,4715260.74,3644134.82,4458699.54,4552964.71,4486100.97,4466197.35,4415847.84,3878545.31,4397195.18,Myosin-6 OS=Homo sapiens OX=9606 GN=MYH6 PE=1 SV=5
P38646,17,17,506037.12,485198.65,480322.41,594093.76,566830,538048.41,486804.35,496031.88,499824.88,556369.06,603291.12,530626,"Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2"
Q16836,9,9,595686.78,501531,432539.33,666635.33,607640.33,576575.33,573046.78,512729,450101.56,624304.33,646726.78,568621.44,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=HADH PE=1 SV=3"
P09497,7,7,669746.86,634958.86,607328.86,758053.71,681624.14,722835.14,644292.29,649136,631988.14,709918,725469.43,712863.86,Clathrin light chain B OS=Homo sapiens OX=9606 GN=CLTB PE=1 SV=1
P14621,2,2,539948.5,589939,525780,657753.5,474240,509153,519426.5,603111,547128,615986.5,504745,502129,Acylphosphatase-2 OS=Homo sapiens OX=9606 GN=ACYP2 PE=1 SV=2
P16403,4,4,1362331.5,1156305.25,1210125.5,976245.5,988230.25,1074513.5,1310554.75,1182123.25,1259261,914254.75,1051798.25,1059691.25,Histone H1.2 OS=Homo sapiens OX=9606 GN=H1-2 PE=1 SV=2
P0DOY2,2,2,750118.5,442589.5,608789.5,300045,559487.5,205388.5,721609,452471,633508,280992,595476,202554.5,Immunoglobulin lambda constant 2 OS=Homo sapiens OX=9606 GN=IGLC2 PE=1 SV=1
P0DOY3,2,2,750118.5,442589.5,608789.5,300045,559487.5,205388.5,721609,452471,633508,280992,595476,202554.5,Immunoglobulin lambda constant 3 OS=Homo sapiens OX=9606 GN=IGLC3 PE=1 SV=1
P63104,6,6,1039371.17,1076916.83,1036449.5,1146126.83,1109313.83,1206103.67,999868.67,1100962.33,1078533.17,1073349,1180670.5,1189466,14-3-3 protein zeta/delta OS=Homo sapiens OX=9606 GN=YWHAZ PE=1 SV=1
P26447,2,2,792796.5,874021.5,949368,664806.5,948339,781867,762665.5,893536.5,987915.5,622591.5,1009341,771081.5,Protein S100-A4 OS=Homo sapiens OX=9606 GN=S100A4 PE=1 SV=1
Q9NZN4,16,16,507520.75,492053.19,499221.38,498906.19,472679.69,507120.94,488231.62,503039.44,519491.06,467225.88,503084.62,500125.19,EH domain-containing protein 2 OS=Homo sapiens OX=9606 GN=EHD2 PE=1 SV=2
P07237,11,11,415380.64,346848.09,360293.09,416020.91,436527.27,410302,399593.27,354592.18,374921.91,389603.55,464606.55,404641.73,Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3
P38117,8,8,1120078.38,1041216.62,800164.38,1424865.12,1428571.12,1275279.38,1077508.62,1064465,832653.75,1334387.62,1520464.12,1257687.62,Electron transfer flavoprotein subunit beta OS=Homo sapiens OX=9606 GN=ETFB PE=1 SV=3
P0C7P0,3,3,350139,355628,319529.67,396172,406001.67,422692,336831.33,363568,332503,371015,432117.67,416861,"CDGSH iron-sulfur domain-containing protein 3, mitochondrial OS=Homo sapiens OX=9606 GN=CISD3 PE=1 SV=1"
P54296,39,39,1173312.97,919812.64,1050650.23,979295.18,749395.23,876990.69,1128719.79,940350.1,1093310.38,917110.77,797599.97,864892.92,Myomesin-2 OS=Homo sapiens OX=9606 GN=MYOM2 PE=1 SV=3
P48047,7,7,940704.86,893175.86,1091354.86,864304.57,835154.29,829529.29,904952.29,913118.71,1135667.86,809422,888875.57,818086.29,"ATP synthase subunit O, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PO PE=1 SV=1"
Q04837,3,3,1020214.67,892185.33,784328,1081817.67,950574,889173.33,981440,912106,816174.33,1013123,1011719.67,876907.67,"Single-stranded DNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SSBP1 PE=1 SV=1"
O95167,2,2,2765961,2551415,2723667.5,2525256.5,2248616.5,2520298.5,2660838,2608383.5,2834259,2364905.5,2393259.5,2485532.5,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3 OS=Homo sapiens OX=9606 GN=NDUFA3 PE=1 SV=1
P04083,7,7,264639.57,270865.14,291268.86,271104.43,362187.57,307379.57,254581.43,276912.57,303095,253889.14,385485,303139.14,Annexin A1 OS=Homo sapiens OX=9606 GN=ANXA1 PE=1 SV=2
P06733,11,11,806505.36,767520.91,711721.64,799164.82,734266.73,832123.55,775853,784657.82,740619.91,748418.55,781498.36,820644.73,Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=2
P24752,11,11,990096,860805.45,736982.55,995566.73,886670.36,912305.64,952466.27,880025.45,766906.45,932349.18,943705.36,899720.64,"Acetyl-CoA acetyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAT1 PE=1 SV=1"
P61247,5,5,752415,738896.2,700186.2,817025.8,756514.8,793605.4,723818.2,755393.8,728616.2,765145.2,805177.4,782658,40S ribosomal protein S3a OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=2
P46783,3,3,193225.33,182349,192083.67,194567,186363.67,188485.67,185881,186420,199882.67,182211.67,198351,185885.33,40S ribosomal protein S10 OS=Homo sapiens OX=9606 GN=RPS10 PE=1 SV=1
P22695,15,15,1935614.27,1779073.07,1986476.07,1725859.13,1615470.93,1821326.4,1862049.33,1818796.53,2067134.47,1616269,1719386.6,1796202.4,"Cytochrome b-c1 complex subunit 2, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC2 PE=1 SV=3"
P00403,5,5,1093609.4,995412.2,1171228.4,920437,742548.8,893775.2,1052045.4,1017637.8,1218784.6,861990.2,790313.4,881445.8,Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=MT-CO2 PE=1 SV=1
O75251,5,5,930035.8,916768,930894.4,854863.6,800141.2,889453.6,894688.8,937237.6,968692,800580.2,851610.2,877183.8,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS7 PE=1 SV=3"
O14558,4,4,439256,420471.5,397547.75,633300,434513.75,412237.75,422561.25,429859.5,413689.5,593085.75,462463.5,406551,Heat shock protein beta-6 OS=Homo sapiens OX=9606 GN=HSPB6 PE=1 SV=2
Q13404,3,3,358210.67,351918.67,309424,358643,313692.67,334311,344596.33,359775.67,321987.33,335869.33,333870.67,329699,Ubiquitin-conjugating enzyme E2 variant 1 OS=Homo sapiens OX=9606 GN=UBE2V1 PE=1 SV=2
P49753,8,8,773529.88,815639,613266.62,925617,823117.62,825523.88,744130.88,833850.5,638167.25,866841.12,876064.75,814135.88,"Acyl-coenzyme A thioesterase 2, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT2 PE=1 SV=6"
Q86TX2,8,8,773529.88,815639,613266.62,925617,823117.62,825523.88,744130.88,833850.5,638167.25,866841.12,876064.75,814135.88,Acyl-coenzyme A thioesterase 1 OS=Homo sapiens OX=9606 GN=ACOT1 PE=1 SV=1
Q13510,11,11,1340219.82,1295274.73,1009191.27,1199343.82,975115.18,972386,1289283.18,1324195.73,1050167.91,1123186.73,1037839.45,958972.45,Acid ceramidase OS=Homo sapiens OX=9606 GN=ASAH1 PE=1 SV=5
P62736,28,28,7525344.86,6863122.79,7089955.54,7601442.68,6044368.75,6633177.79,7239338.11,7016365.32,7377835.68,7118761.21,6433175.71,6541678.43,"Actin, aortic smooth muscle OS=Homo sapiens OX=9606 GN=ACTA2 PE=1 SV=1"
P68133,28,28,7525344.86,6863122.79,7089955.54,7601442.68,6044368.75,6633177.79,7239338.11,7016365.32,7377835.68,7118761.21,6433175.71,6541678.43,"Actin, alpha skeletal muscle OS=Homo sapiens OX=9606 GN=ACTA1 PE=1 SV=1"
P68032,28,28,7525344.86,6863122.79,7089955.54,7601442.68,6044368.75,6633177.79,7239338.11,7016365.32,7377835.68,7118761.21,6433175.71,6541678.43,"Actin, alpha cardiac muscle 1 OS=Homo sapiens OX=9606 GN=ACTC1 PE=1 SV=1"
P63267,28,28,7525344.86,6863122.79,7089955.54,7601442.68,6044368.75,6633177.79,7239338.11,7016365.32,7377835.68,7118761.21,6433175.71,6541678.43,"Actin, gamma-enteric smooth muscle OS=Homo sapiens OX=9606 GN=ACTG2 PE=1 SV=1"
P60709,25,25,7162875.52,6462245.88,6728042.6,7207736.64,5775228.76,6360555.92,6890644.68,6606537.48,7001227.6,6750054.96,6146723.16,6272817.12,"Actin, cytoplasmic 1 OS=Homo sapiens OX=9606 GN=ACTB PE=1 SV=1"
P63261,25,25,7162875.52,6462245.88,6728042.6,7207736.64,5775228.76,6360555.92,6890644.68,6606537.48,7001227.6,6750054.96,6146723.16,6272817.12,"Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1"
Q8NBN7,6,6,466134.33,480899.83,444511,461386.5,508928.67,507996.33,448418,491636.83,462559.33,432088.5,541665.33,500988.33,Retinol dehydrogenase 13 OS=Homo sapiens OX=9606 GN=RDH13 PE=1 SV=2
P0C7P4,7,7,950101.71,896296.29,948164.57,857335.57,773121.29,836313.14,913991.86,916308.71,986663.29,802895.43,822852.14,824776.29,Putative cytochrome b-c1 complex subunit Rieske-like protein 1 OS=Homo sapiens OX=9606 GN=UQCRFS1P1 PE=5 SV=1
P47985,7,7,950101.71,896296.29,948164.57,857335.57,773121.29,836313.14,913991.86,916308.71,986663.29,802895.43,822852.14,824776.29,"Cytochrome b-c1 complex subunit Rieske, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRFS1 PE=1 SV=2"
Q16082,4,4,230794.25,199844.75,214685.5,255583.75,215623,266251.75,222022,204306.25,223402,239354,229492.75,262578.75,Heat shock protein beta-2 OS=Homo sapiens OX=9606 GN=HSPB2 PE=1 SV=2
P35268,2,2,398342.5,387362,379583,426171,395903.5,427344,383202.5,396010.5,394995,399109.5,421369.5,421449,60S ribosomal protein L22 OS=Homo sapiens OX=9606 GN=RPL22 PE=1 SV=2
Q9H7C9,2,2,524822,462356,372141.5,441829,409264.5,407271,504875,472679.5,387251.5,413773,435590,401652.5,Mth938 domain-containing protein OS=Homo sapiens OX=9606 GN=AAMDC PE=1 SV=1
P62888,2,2,167205,157617,158104.5,171303.5,153282.5,167961,160849.5,161136,164524,160425,163142,165643.5,60S ribosomal protein L30 OS=Homo sapiens OX=9606 GN=RPL30 PE=1 SV=2
Q9GZT3,2,2,181826,172241.5,189631,169332.5,164018.5,163707,174915,176086.5,197330.5,158580,174569,161448,"SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLIRP PE=1 SV=1"
P55084,10,10,1285890.2,1204508.7,1446638.8,1424032.3,1208160.6,1252341.7,1237018.6,1231403,1505377.5,1333607.7,1285875.7,1235066.2,"Trifunctional enzyme subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=HADHB PE=1 SV=3"
O75964,5,5,918303,839564,1143352.6,875397.8,859947.6,906748.2,883401.8,858309.8,1189776.8,819811,915263.8,894240,"ATP synthase subunit g, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5MG PE=1 SV=3"
Q92523,15,15,680572.13,679500.8,687436.8,750455.93,644158.53,656091.53,654706.07,694672.6,715349.07,702802.53,685593.87,647040.87,"Carnitine O-palmitoyltransferase 1, muscle isoform OS=Homo sapiens OX=9606 GN=CPT1B PE=1 SV=2"
P13929,10,10,1576001.4,1474315.7,1142594.2,1701691.5,1488473.8,1623112.8,1516103.9,1507234.4,1188987.7,1593636,1584220.1,1600722.9,Beta-enolase OS=Homo sapiens OX=9606 GN=ENO3 PE=1 SV=5
Q9UI09,2,2,673516.5,653082,681880.5,578383,504533.5,598696,647918.5,667664,709567,541656,536987.5,590437,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 OS=Homo sapiens OX=9606 GN=NDUFA12 PE=1 SV=1
Q16134,15,15,881983.47,847536,1045405.87,983699.47,782135.27,941040.8,848462.6,866459.87,1087853.13,921235.4,832446,928059.4,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial OS=Homo sapiens OX=9606 GN=ETFDH PE=1 SV=2"
P31930,10,10,848125.9,781106.2,836632,755587.5,734653.8,754258.3,815891.8,798546.6,870602.2,707608.1,781910.2,743853.4,"Cytochrome b-c1 complex subunit 1, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC1 PE=1 SV=3"
Q86VF7,40,40,314740.47,319423,267636.3,469182.2,429485.03,379553.88,302778.03,326554.75,278502.9,439389.22,457111.42,374317.72,Nebulin-related-anchoring protein OS=Homo sapiens OX=9606 GN=NRAP PE=1 SV=2
P40939,21,21,1242675.24,1146924.95,1497337.9,1312370.76,1155894.57,1221105.9,1195445.95,1172533.48,1558135.33,1229036.62,1230247.76,1204261.29,"Trifunctional enzyme subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=HADHA PE=1 SV=2"
Q9P2R7,12,12,1108652,1070472.33,946028.5,1153869.08,1131966.58,1077835.25,1066516.33,1094373.75,984440.5,1080599.42,1204780.5,1062967.08,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLA2 PE=1 SV=3"
