accession,spec count,peptide num,avg int m/z_126.127725,avg int m/z_127.12476,avg int m/z_128.134433,avg int m/z_129.131468,avg int m/z_130.141141,avg int m/z_131.138176,norm int m/z_126.127725,norm int m/z_127.12476,norm int m/z_128.134433,norm int m/z_129.131468,norm int m/z_130.141141,norm int m/z_131.138176,description
P06744,19,19,677681.21,673251.26,566277.26,685259,690657.58,712236.95,657352.11,694874.74,587974.53,639933.63,728339.21,699638.58,Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4
P35609,30,30,915901.97,874469.37,820955.43,1049008.17,833962.37,965898.97,888426.9,902555.57,852411.1,979623.4,879462.67,948813.8,Alpha-actinin-2 OS=Homo sapiens OX=9606 GN=ACTN2 PE=1 SV=1
P07195,11,11,1539023,1371782.09,1077410.82,1514100.55,1472034.45,1448616.55,1492855.91,1415841.27,1118693,1413953.36,1552348,1422993.18,L-lactate dehydrogenase B chain OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=2
P61247,6,6,529583,510076.17,495549.83,567026.33,517508.33,555751.17,513696.33,526458.5,514537,529521.17,545743,545920.67,40S ribosomal protein S3a OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=2
Q9H1K1,4,4,560048.75,616875.25,525805.25,662616,682942.5,678102.75,543248.5,636687.75,545952,618788.25,720203.25,666108,"Iron-sulfur cluster assembly enzyme ISCU, mitochondrial OS=Homo sapiens OX=9606 GN=ISCU PE=1 SV=2"
Q15370,4,4,444045,427261,396848,476927.25,411561.5,414161,430724.25,440983.5,412053.25,445381.5,434015.75,406835,Elongin-B OS=Homo sapiens OX=9606 GN=ELOB PE=1 SV=1
P26038,16,16,681015.06,769938.69,567116.19,699802.31,728042.94,680731.25,660585.94,794667.44,588845.69,653514.81,767764.38,668690.19,Moesin OS=Homo sapiens OX=9606 GN=MSN PE=1 SV=3
P24752,13,13,1207818.38,1038271.69,875858,1162641.54,1033989.62,1017358.31,1171586.54,1071619,909417.31,1085740.77,1090403.38,999363.08,"Acetyl-CoA acetyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAT1 PE=1 SV=1"
P62269,3,3,303300.33,343449.67,406647.67,362448,332560.33,294705,294201.67,354480.33,422228.33,338474.33,350704.33,289491.67,40S ribosomal protein S18 OS=Homo sapiens OX=9606 GN=RPS18 PE=1 SV=3
P17568,3,3,538708.33,514029.67,570965,527708,476928,548141.67,522548,530539,592842,492803.33,502948.33,538445.67,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7 OS=Homo sapiens OX=9606 GN=NDUFB7 PE=1 SV=4
P11216,28,28,726517.29,640918.36,560374.75,931171.54,856879.89,990905.46,704723.32,661503.29,581845.89,869580.86,903630.64,973378.04,"Glycogen phosphorylase, brain form OS=Homo sapiens OX=9606 GN=PYGB PE=1 SV=5"
Q96DG6,9,9,577698.78,634506.67,483977,772845.11,783695.56,741545,560368.78,654885.67,502520.89,721726.67,826453.33,728428.22,Carboxymethylenebutenolidase homolog OS=Homo sapiens OX=9606 GN=CMBL PE=1 SV=1
P17174,11,11,1008534.82,942720.36,877602.82,1148812.91,1076609.45,1013913.91,978281,972998.73,911228.91,1072826.91,1135348.73,995979.73,"Aspartate aminotransferase, cytoplasmic OS=Homo sapiens OX=9606 GN=GOT1 PE=1 SV=3"
Q9Y2R0,2,2,201402.5,171397.5,167107,184589.5,161600.5,176130.5,195360.5,176902,173509.5,172380,170417,173014.5,"Cytochrome c oxidase assembly factor 3 homolog, mitochondrial OS=Homo sapiens OX=9606 GN=COA3 PE=1 SV=1"
O75323,10,10,1000866.5,1039817.2,974764.4,936548,929293.2,973740.3,970842.6,1073214.1,1012113.5,874601.8,979994.8,956516.3,Protein NipSnap homolog 2 OS=Homo sapiens OX=9606 GN=NIPSNAP2 PE=1 SV=1
P62244,5,5,804219.8,947755.6,777781.2,876747.8,650479.6,768582.4,780094.8,978195.6,807582.6,818756.6,685969,754987.4,40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=2
P0C0S8,5,5,954467.4,891234.2,993283,824597.6,1015818.2,984018.8,925835.4,919859,1031341.8,770056,1071240.6,966613,Histone H2A type 1 OS=Homo sapiens OX=9606 GN=H2AC17 PE=1 SV=2
Q9BTM1,5,5,954467.4,891234.2,993283,824597.6,1015818.2,984018.8,925835.4,919859,1031341.8,770056,1071240.6,966613,Histone H2A.J OS=Homo sapiens OX=9606 GN=H2AJ PE=1 SV=1
Q99878,5,5,954467.4,891234.2,993283,824597.6,1015818.2,984018.8,925835.4,919859,1031341.8,770056,1071240.6,966613,Histone H2A type 1-J OS=Homo sapiens OX=9606 GN=H2AC14 PE=1 SV=3
Q96QV6,5,5,954467.4,891234.2,993283,824597.6,1015818.2,984018.8,925835.4,919859,1031341.8,770056,1071240.6,966613,Histone H2A type 1-A OS=Homo sapiens OX=9606 GN=H2AC1 PE=1 SV=3
Q96KK5,5,5,954467.4,891234.2,993283,824597.6,1015818.2,984018.8,925835.4,919859,1031341.8,770056,1071240.6,966613,Histone H2A type 1-H OS=Homo sapiens OX=9606 GN=H2AC12 PE=1 SV=3
Q93077,5,5,954467.4,891234.2,993283,824597.6,1015818.2,984018.8,925835.4,919859,1031341.8,770056,1071240.6,966613,Histone H2A type 1-C OS=Homo sapiens OX=9606 GN=H2AC6 PE=1 SV=3
Q6FI13,5,5,954467.4,891234.2,993283,824597.6,1015818.2,984018.8,925835.4,919859,1031341.8,770056,1071240.6,966613,Histone H2A type 2-A OS=Homo sapiens OX=9606 GN=H2AC19 PE=1 SV=3
Q16777,5,5,954467.4,891234.2,993283,824597.6,1015818.2,984018.8,925835.4,919859,1031341.8,770056,1071240.6,966613,Histone H2A type 2-C OS=Homo sapiens OX=9606 GN=H2AC20 PE=1 SV=4
P07919,6,6,465796.5,397839.83,463684.5,404205,361705.17,407098.33,451823.33,410617.33,481451,377469.33,381439.17,399897.33,"Cytochrome b-c1 complex subunit 6, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRH PE=1 SV=2"
P00568,5,5,520188,551151.6,455032.6,604815.4,510257.2,537935.8,504583.2,568853.6,472467.4,564811,538096.4,528420.4,Adenylate kinase isoenzyme 1 OS=Homo sapiens OX=9606 GN=AK1 PE=1 SV=3
Q03135,5,5,968109.6,949614.8,987807.2,1084584.6,950515.6,997532,939068.2,980114.6,1025656.2,1012846.8,1002375.2,979887.4,Caveolin-1 OS=Homo sapiens OX=9606 GN=CAV1 PE=1 SV=4
P51888,10,10,422189.5,459875.2,441526,545119.7,857534.7,589884.9,409524.5,474645.3,458443.2,509063.6,904321.1,579450.6,Prolargin OS=Homo sapiens OX=9606 GN=PRELP PE=1 SV=1
Q9UJY1,5,5,489466,499010,505614.2,604965.8,604429.2,579651.2,474782.8,515037,524987,564951,637406.4,569397.8,Heat shock protein beta-8 OS=Homo sapiens OX=9606 GN=HSPB8 PE=1 SV=1
Q8NBN7,8,8,483743.5,481724.75,484160.38,470164.88,507244.25,521716.5,469232,497196.75,502711.38,439066.38,534918.88,512488,Retinol dehydrogenase 13 OS=Homo sapiens OX=9606 GN=RDH13 PE=1 SV=2
P27348,6,6,723408.5,778307.17,691761.83,928576.33,867058.17,959897.67,701708,803304.83,718267.33,867157.5,914364.17,942918.67,14-3-3 protein theta OS=Homo sapiens OX=9606 GN=YWHAQ PE=1 SV=1
P10599,2,2,352503.5,345709.5,311897.5,330449,264731.5,286089,341929,356812.5,323847.5,308591.5,279175,281028.5,Thioredoxin OS=Homo sapiens OX=9606 GN=TXN PE=1 SV=3
P13533,92,92,4028116.96,3719986.38,3747115.68,4138618.97,3242707.36,3928327.76,3907283.79,3839466.39,3890691.72,3864879.09,3419628.41,3858843.85,Myosin-6 OS=Homo sapiens OX=9606 GN=MYH6 PE=1 SV=5
P07954,15,15,1104725.67,968299,701087.53,1252197.2,1317143.6,1243000.2,1071586.33,999398.93,727950.2,1169372.93,1389006.13,1221013.8,"Fumarate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=FH PE=1 SV=3"
Q5XKP0,3,3,1231906,1342568.33,1263465.67,1370143.33,1312294.33,1423209.67,1194951.67,1385689,1311876.67,1279518,1383892.33,1398035.67,MICOS complex subunit MIC13 OS=Homo sapiens OX=9606 GN=MICOS13 PE=1 SV=1
O60493,3,3,402210.67,373982.33,357227.67,455443.67,391708.33,417316.67,390145,385993.67,370914.67,425318.67,413079.33,409934.67,Sorting nexin-3 OS=Homo sapiens OX=9606 GN=SNX3 PE=1 SV=3
P06703,2,2,1402572,1369296.5,1464969,2699655,3313024,1716487,1360498.5,1413275.5,1521101,2521092,3493781.5,1686125.5,Protein S100-A6 OS=Homo sapiens OX=9606 GN=S100A6 PE=1 SV=1
O43837,9,9,819885,807735.44,1053911.89,844779.11,824740.78,883797.89,795290.22,833678.22,1094293.67,788902.67,869738,868165,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=IDH3B PE=1 SV=2"
O43772,6,6,486041.83,531530.83,644037.17,661139.17,531523.67,594416.5,471461.17,548602.17,668713.83,617409.17,560523.17,583902.17,Mitochondrial carnitine/acylcarnitine carrier protein OS=Homo sapiens OX=9606 GN=SLC25A20 PE=1 SV=1
Q13423,34,34,985095.47,1094951.15,1248533.09,960526.18,884567.91,989654.35,955544.76,1130118.79,1296372.06,896993.97,932829.32,972149.09,"NAD(P) transhydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=NNT PE=1 SV=3"
P49821,13,13,946036.38,854881.23,920156.77,864330.92,765306.85,884622.31,917657.31,882338.38,955413.46,807161.23,807061.38,868974.85,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFV1 PE=1 SV=4"
P62736,31,31,6002383,5604169,5591059.35,6128697.52,4757043.03,5216474.48,5822327.06,5784166.35,5805288.94,5723328.48,5016585.97,5124206.16,"Actin, aortic smooth muscle OS=Homo sapiens OX=9606 GN=ACTA2 PE=1 SV=1"
P68133,31,31,6002383,5604169,5591059.35,6128697.52,4757043.03,5216474.48,5822327.06,5784166.35,5805288.94,5723328.48,5016585.97,5124206.16,"Actin, alpha skeletal muscle OS=Homo sapiens OX=9606 GN=ACTA1 PE=1 SV=1"
P68032,31,31,6002383,5604169,5591059.35,6128697.52,4757043.03,5216474.48,5822327.06,5784166.35,5805288.94,5723328.48,5016585.97,5124206.16,"Actin, alpha cardiac muscle 1 OS=Homo sapiens OX=9606 GN=ACTC1 PE=1 SV=1"
P63267,31,31,6002383,5604169,5591059.35,6128697.52,4757043.03,5216474.48,5822327.06,5784166.35,5805288.94,5723328.48,5016585.97,5124206.16,"Actin, gamma-enteric smooth muscle OS=Homo sapiens OX=9606 GN=ACTG2 PE=1 SV=1"
P04406,11,11,1460131.27,1497954.36,1142936.18,1679240.45,2073657.91,1789638.82,1416330.73,1546065.91,1186729.09,1568170.55,2186795.73,1757983.64,Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3
P45379,10,10,567259.9,483109.5,504714.8,539391.7,443009,515746.8,550243.2,498625.9,524053.2,503714.6,467179,506623.9,"Troponin T, cardiac muscle OS=Homo sapiens OX=9606 GN=TNNT2 PE=1 SV=3"
O95139,5,5,622342.4,590774.2,641700.6,632502.6,583896,633754.8,603673.2,609748.4,666287.8,590666.6,615752.8,622544.6,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6 OS=Homo sapiens OX=9606 GN=NDUFB6 PE=1 SV=3
Q86VF7,47,47,351619,358221.38,298483.34,521897.21,473670.13,426647.51,341070.89,369726.45,309919.7,487377.09,499512.98,419100.51,Nebulin-related-anchoring protein OS=Homo sapiens OX=9606 GN=NRAP PE=1 SV=2
P31946,6,6,806869.83,861460.5,814839.67,992813.33,898933.83,1016090.5,782665.67,889128.83,846061,927145.67,947978.83,998117.5,14-3-3 protein beta/alpha OS=Homo sapiens OX=9606 GN=YWHAB PE=1 SV=3
P23528,7,7,4884442.14,4487066.14,4479194.57,5942311.43,4626569.14,4800974.14,4737921.43,4631183.86,4650821.29,5549270.71,4878993.43,4716055.14,Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=3
P10606,3,3,1249268,1010196.67,980098.67,1095650,993456,932462.67,1211792.67,1042642.33,1017652.33,1023180.67,1047658,915969,"Cytochrome c oxidase subunit 5B, mitochondrial OS=Homo sapiens OX=9606 GN=COX5B PE=1 SV=2"
P61513,3,3,458280,413150.33,544085,510692.67,440852.67,482646.33,444532.33,426419.67,564931.67,476913.67,464905,474109,60S ribosomal protein L37a OS=Homo sapiens OX=9606 GN=RPL37A PE=1 SV=2
P54296,40,40,1242563.2,1008677.65,1133758.98,1041323.07,795546.05,924361.15,1205289.2,1041074.47,1177200.18,972446.65,838950.38,908010.78,Myomesin-2 OS=Homo sapiens OX=9606 GN=MYOM2 PE=1 SV=3
Q13418,9,9,498197.33,463160.56,460597.89,511417.22,501704.33,504630.11,483252,478036.11,478245.89,477590.22,529076.78,495703.67,Integrin-linked protein kinase OS=Homo sapiens OX=9606 GN=ILK PE=1 SV=2
Q9P2R7,10,10,1192763.6,1139853.4,1043441,1208667.8,1113347.6,1122300.8,1156983.5,1176463.2,1083421.5,1128722.7,1174091.2,1102449.3,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLA2 PE=1 SV=3"
Q16836,7,7,693325,586641.57,490780.29,765437.14,741534.57,700433.29,672526.57,605483,509584.86,714808.71,781992,688043.57,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=HADH PE=1 SV=3"
P14621,2,2,353465,439656.5,411995,506999.5,396076,403525.5,342861.5,453777.5,427780.5,473465,417685,396387.5,Acylphosphatase-2 OS=Homo sapiens OX=9606 GN=ACYP2 PE=1 SV=2
P28331,20,20,532385.35,511795.35,524808.55,513176.75,459658.9,519362.85,516414.7,528232.9,544916.95,479233.4,484737.35,510176.05,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS1 PE=1 SV=3"
P07437,17,17,400143.94,495121.18,360563.29,390162.59,389019.59,424843.06,388140.18,511023.29,374378.29,364355.65,410243.88,417328,Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2
P68371,17,17,400143.94,495121.18,360563.29,390162.59,389019.59,424843.06,388140.18,511023.29,374378.29,364355.65,410243.88,417328,Tubulin beta-4B chain OS=Homo sapiens OX=9606 GN=TUBB4B PE=1 SV=1
P04350,15,15,373366.27,549202.13,326085.73,373342,361762.47,395776.2,362165.73,566841.27,338579.67,348647.6,381499.6,388775.27,Tubulin beta-4A chain OS=Homo sapiens OX=9606 GN=TUBB4A PE=1 SV=2
P16403,4,4,1359559.25,1124378.5,1196915,964263.25,932691,1065241.5,1318775.5,1160491.25,1242776,900483.75,983578,1046399.25,Histone H1.2 OS=Homo sapiens OX=9606 GN=H1-2 PE=1 SV=2
Q12988,3,3,347002,329233.33,295045.67,394422,361935,380242,336592.33,339807,306350.33,368333,381681.67,373516,Heat shock protein beta-3 OS=Homo sapiens OX=9606 GN=HSPB3 PE=1 SV=2
P0DOY2,3,3,722240.33,576701.67,600536.67,757923,807607,717296.67,700574.67,595224,623546.67,707791.67,851669.33,704608.67,Immunoglobulin lambda constant 2 OS=Homo sapiens OX=9606 GN=IGLC2 PE=1 SV=1
P0DOY3,3,3,722240.33,576701.67,600536.67,757923,807607,717296.67,700574.67,595224,623546.67,707791.67,851669.33,704608.67,Immunoglobulin lambda constant 3 OS=Homo sapiens OX=9606 GN=IGLC3 PE=1 SV=1
P49748,17,17,908016.76,1048577.71,1198469.24,1286917.53,1012471.12,1057407.29,880778.18,1082255.94,1244389.94,1201796.88,1067710.76,1038703.59,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1"
P13929,13,13,1326516.46,1266675.23,1005941,1358923.62,1302328.85,1376022.54,1286724,1307358.38,1044484.62,1269040.15,1373383.23,1351683.23,Beta-enolase OS=Homo sapiens OX=9606 GN=ENO3 PE=1 SV=5
Q9Y277,9,9,4378826.44,4064716,4774322.22,4383132.33,4431990.11,4696795,4247472.78,4195268.22,4957257,4093219.78,4673798.33,4613718.33,Voltage-dependent anion-selective channel protein 3 OS=Homo sapiens OX=9606 GN=VDAC3 PE=1 SV=1
P63104,6,6,772329.17,810479.83,762910.83,902059.17,848289.67,962140.67,749161,836510.83,792142.5,842394.33,894571.5,945121.83,14-3-3 protein zeta/delta OS=Homo sapiens OX=9606 GN=YWHAZ PE=1 SV=1
P55084,13,13,1181431.69,1118934.38,1265764.15,1317017.85,1182119.46,1232230.69,1145991.46,1154872.54,1314263.23,1229906.23,1246615.15,1210434.62,"Trifunctional enzyme subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=HADHB PE=1 SV=3"
P07237,11,11,560702.18,446548.64,456802.45,565159.64,578276.18,526084,543882.18,460890.45,474305,527778,609826.27,516778.27,Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3
P0C7P0,3,3,397961,430733,404888.33,499023.33,506515.33,521355.33,386022.67,444567,420401.67,466016,534150.33,512133,"CDGSH iron-sulfur domain-containing protein 3, mitochondrial OS=Homo sapiens OX=9606 GN=CISD3 PE=1 SV=1"
P20073,10,10,282161.9,258238,267320.6,278786.7,244201.4,246458.9,273697.2,266531.8,277562.8,260346.6,257524.4,242099.3,Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3
P08758,8,8,878234.38,816705.88,860300.5,820267.12,989813.38,767798,851889.25,842936.75,893263.75,766012,1043816.88,754216.75,Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2
P48047,5,5,1145697.6,1135560,1281317.4,1094762.2,1024496.6,1046253.4,1111329.2,1172032.2,1330412.6,1022351.4,1080392.4,1027747,"ATP synthase subunit O, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PO PE=1 SV=1"
Q04837,5,5,748211.6,655650.4,569024.8,783367.2,709265,690449,725766.6,676708.4,590827.4,731552.6,747961.8,678235.8,"Single-stranded DNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SSBP1 PE=1 SV=1"
O95167,3,3,2296321.33,2076018,2298887.67,2113530.33,1796358.33,2219771.67,2227437.33,2142696,2386972.67,1973735.33,1894366.67,2180508,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3 OS=Homo sapiens OX=9606 GN=NDUFA3 PE=1 SV=1
P56378,3,3,29165,26371,28900,25661.67,26473,25206,28289.67,27217.33,30007,23964,27917,24759.67,"ATP synthase subunit ATP5MJ, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5MJ PE=1 SV=1"
P52943,5,5,960756.8,922157,889927,1327382.4,1033085.4,1191321.4,931936.2,951774.8,924025.4,1239585.2,1089449.8,1170249,Cysteine-rich protein 2 OS=Homo sapiens OX=9606 GN=CRIP2 PE=1 SV=1
P38646,16,16,705297.88,671076.31,666799.12,794435.06,788666.5,770563.06,684140.31,692629.81,692348,741888.31,831695.44,756932.88,"Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2"
P54819,7,7,652438.86,566924.86,617574,692398,748105.57,663151.71,632867,585133.14,641236.86,646600.43,788921.57,651421.57,"Adenylate kinase 2, mitochondrial OS=Homo sapiens OX=9606 GN=AK2 PE=1 SV=2"
P60866,2,2,548648,504307.5,525215,527430.5,577748.5,618512,532189.5,520504.5,545339,492544.5,609270,607571.5,40S ribosomal protein S20 OS=Homo sapiens OX=9606 GN=RPS20 PE=1 SV=1
P22695,18,18,1688172.22,1504446.22,1664382.39,1473569.17,1419518,1583266.67,1637531.06,1552766.39,1728155.22,1376102.83,1496966.11,1555261.56,"Cytochrome b-c1 complex subunit 2, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC2 PE=1 SV=3"
P00403,7,7,905673.43,828784.43,880918.57,817810.71,696229.57,802806.29,878505.29,855403.29,914672,763718.14,734215.43,788605.86,Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=MT-CO2 PE=1 SV=1
O75251,6,6,1188637.83,1114489,1183132.17,1059691.33,960392.17,1118698.67,1152981.33,1150284.17,1228465.17,989600.17,1012790.5,1098910.83,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS7 PE=1 SV=3"
O14558,3,3,721879.33,663787.67,607149,932105.33,650255,630583,700224.33,685107,630412.33,870453,685732.33,619428.67,Heat shock protein beta-6 OS=Homo sapiens OX=9606 GN=HSPB6 PE=1 SV=2
P40939,19,19,1339744.63,1221876.53,1618292.21,1430435.74,1297856.95,1330436,1299555.42,1261121,1680299.05,1335822.42,1368667.32,1306903.05,"Trifunctional enzyme subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=HADHA PE=1 SV=2"
P14618,12,12,506756.75,502189.5,413374.5,590515.67,708524.17,643893,491554.92,518318.58,429213.17,551456.83,747180.75,632503.42,Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4
Q13510,11,11,1773320.82,1686346.09,1345048,1585565.55,1294667.64,1286348.82,1720125.45,1740508.64,1396585.18,1480691.55,1365304,1263595.64,Acid ceramidase OS=Homo sapiens OX=9606 GN=ASAH1 PE=1 SV=5
P60709,27,27,5352757.81,4949749.89,5021024.26,5426959,4256643.3,4625940.67,5192188.89,5108728.3,5213412.07,5068004.85,4488884.52,4544117.63,"Actin, cytoplasmic 1 OS=Homo sapiens OX=9606 GN=ACTB PE=1 SV=1"
P63261,27,27,5352757.81,4949749.89,5021024.26,5426959,4256643.3,4625940.67,5192188.89,5108728.3,5213412.07,5068004.85,4488884.52,4544117.63,"Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1"
P0DMV8,20,20,858968.3,814621.4,745347.15,912165.1,981663.35,932255.4,833201,840785.35,773905.75,851831.5,1035222.3,915765.25,Heat shock 70 kDa protein 1A OS=Homo sapiens OX=9606 GN=HSPA1A PE=1 SV=1
P0DMV9,20,20,858968.3,814621.4,745347.15,912165.1,981663.35,932255.4,833201,840785.35,773905.75,851831.5,1035222.3,915765.25,Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1
P31930,16,16,876324.31,896378.06,902834.5,727085.75,681211,735433.56,850036.44,925167.81,937427.5,678993.69,718377.19,722424.88,"Cytochrome b-c1 complex subunit 1, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC1 PE=1 SV=3"
Q8N335,7,7,716327.86,712994.71,754592.29,761189.86,706138.71,799483.43,694839.43,735894.57,783505.29,710842.14,744665.14,785341.86,Glycerol-3-phosphate dehydrogenase 1-like protein OS=Homo sapiens OX=9606 GN=GPD1L PE=1 SV=1
P0C7P4,7,7,993233.57,962884.71,979053.86,938977.29,817693.14,887945.71,963438.86,993810.57,1016567.29,876870.43,862305.86,872239.57,Putative cytochrome b-c1 complex subunit Rieske-like protein 1 OS=Homo sapiens OX=9606 GN=UQCRFS1P1 PE=5 SV=1
P47985,7,7,993233.57,962884.71,979053.86,938977.29,817693.14,887945.71,963438.86,993810.57,1016567.29,876870.43,862305.86,872239.57,"Cytochrome b-c1 complex subunit Rieske, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRFS1 PE=1 SV=2"
Q16082,4,4,495516.5,415625.5,446433.75,537578,449137.75,557908.75,480652,428974.25,463539,502020.5,473642.25,548040,Heat shock protein beta-2 OS=Homo sapiens OX=9606 GN=HSPB2 PE=1 SV=2
P35268,2,2,317688.5,313738,301417.5,354680.5,324174.5,348087,308158,323814.5,312966.5,331220.5,341860.5,341929.5,60S ribosomal protein L22 OS=Homo sapiens OX=9606 GN=RPL22 PE=1 SV=2
P62888,2,2,200357.5,188877,175115.5,220038.5,173498.5,191244.5,194346.5,194943,181825,205484,182964,187861,60S ribosomal protein L30 OS=Homo sapiens OX=9606 GN=RPL30 PE=1 SV=2
Q9GZT3,2,2,149491.5,143025.5,153242,146461,145326.5,144012,145006.5,147619,159113,136773.5,153255,141464.5,"SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLIRP PE=1 SV=1"
Q00325,9,9,1571539.89,1528339.56,1806374.44,1598864.89,1563343.78,1628248.56,1524397.56,1577427,1875587.89,1493111.11,1648639,1599448,"Phosphate carrier protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLC25A3 PE=1 SV=2"
P62820,5,5,460698.6,437182.4,427831.6,440469.2,447928.6,462380,446878.4,451223.6,444224.2,411335.2,472367.2,454201,Ras-related protein Rab-1A OS=Homo sapiens OX=9606 GN=RAB1A PE=1 SV=3
Q9UI09,3,3,631051.67,615457,626387.33,556553,494868.33,556355.33,612121.33,635224,650387.67,519740.33,521868,546514.33,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 OS=Homo sapiens OX=9606 GN=NDUFA12 PE=1 SV=1
P23284,4,4,603531.25,559799,525912.75,603375.75,867417.75,664194.5,585426.25,577778.5,546063.25,563466.5,914743.25,652446,Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens OX=9606 GN=PPIB PE=1 SV=2
